0,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,0.163941643,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
2.00E-02,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,5.174827628,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
4.00E-02,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,6.720657772,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
6.00E-02,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,7.939498481,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
8.00E-02,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,8.98310439,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.1,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,9.912065737,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.12,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,10.7581641,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.14,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,11.54061912,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.16,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,12.27213797,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.18,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,12.96165599,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.2,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,13.61574727,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.22,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,14.23941968,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.24,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,14.83659457,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.26,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,15.41041209,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.28,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,15.96343398,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.3,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,16.49778313,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.32,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,17.01524249,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.34,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,17.51732699,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.36,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,18.00533693,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.38,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,18.4803984,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.4,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,18.94349441,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.42,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,19.39548916,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.44,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,19.8371473,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.46,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,20.26914928,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.48,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,20.69210385,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.5,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,21.10655821,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.52,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,21.5130064,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.54,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,21.9118963,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.56,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,22.30363543,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.58,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,22.68859589,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.6,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,23.06711854,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.62,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,23.43951654,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.64,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,23.80607841,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.66,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,24.16707069,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.68,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,24.52274019,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.7,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,24.87331597,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.72,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,25.21901113,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.74,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,25.56002428,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.76,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,25.89654088,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.78,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,26.22873448,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.8,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,26.55676772,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.82,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,26.88079326,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.84,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,27.20095467,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.86,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,27.51738711,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.88,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,27.83021806,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.9,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,28.13956786,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.92,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,28.44555032,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.94,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,28.74827316,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.96,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,29.04783847,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0.98,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,29.34434312,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
1,2.00E-02,3.31E-02,48.43886701,0.966867982,1.561132987,1,29.63787911,1.95E-02,48.41762367,0,0,0.980454764,1.582376326,1
0,4.00E-02,6.17E-02,48.48362094,0.9382833,1.516379062,1,0.304546452,3.77E-02,48.44603462,0,0,0.962286421,1.553965376,1
