x,zetaTime_1e-05,zetaRate_1e-05,zeta
-2.5e+06,NaN,NaN,1.941e-19
-2.4805e+06,NaN,NaN,3.5103e-19
-2.4609e+06,NaN,NaN,6.3405e-19
-2.4414e+06,NaN,NaN,1.1439e-18
-2.4219e+06,NaN,NaN,2.0611e-18
-2.4023e+06,NaN,NaN,3.709e-18
-2.3828e+06,NaN,NaN,6.6662e-18
-2.3633e+06,NaN,NaN,1.1966e-17
-2.3438e+06,NaN,NaN,2.145e-17
-2.3242e+06,NaN,NaN,3.8401e-17
-2.3047e+06,NaN,NaN,6.8658e-17
-2.2852e+06,NaN,NaN,1.2259e-16
-2.2656e+06,NaN,NaN,2.1858e-16
-2.2461e+06,NaN,NaN,3.8919e-16
-2.2266e+06,NaN,NaN,6.9202e-16
-2.207e+06,NaN,NaN,1.2287e-15
-2.1875e+06,NaN,NaN,2.1785e-15
-2.168e+06,NaN,NaN,3.8569e-15
-2.1484e+06,NaN,NaN,6.8183e-15
-2.1289e+06,NaN,NaN,1.2035e-14
-2.1094e+06,NaN,NaN,2.1212e-14
-2.0898e+06,NaN,NaN,3.7328e-14
-2.0703e+06,NaN,NaN,6.5587e-14
-2.0508e+06,NaN,NaN,1.1505e-13
-2.0313e+06,NaN,NaN,2.0151e-13
-2.0117e+06,NaN,NaN,3.5235e-13
-1.9922e+06,NaN,NaN,6.1509e-13
-1.9727e+06,NaN,NaN,1.0719e-12
-1.9531e+06,NaN,NaN,1.8649e-12
-1.9336e+06,NaN,NaN,3.2389e-12
-1.9141e+06,NaN,NaN,5.6153e-12
-1.8945e+06,NaN,NaN,9.7177e-12
-1.875e+06,NaN,NaN,1.6787e-11
-1.8555e+06,NaN,NaN,2.8944e-11
-1.8359e+06,NaN,NaN,4.9813e-11
-1.8164e+06,NaN,NaN,8.5564e-11
-1.7969e+06,NaN,NaN,1.4669e-10
-1.7773e+06,NaN,NaN,2.5097e-10
-1.7578e+06,NaN,NaN,4.2853e-10
-1.7383e+06,NaN,NaN,7.3019e-10
-1.7188e+06,NaN,NaN,1.2416e-09
-1.6992e+06,NaN,NaN,2.1066e-09
-1.6797e+06,NaN,NaN,3.5664e-09
-1.6602e+06,NaN,NaN,6.0244e-09
-1.6406e+06,NaN,NaN,1.0153e-08
-1.6211e+06,NaN,NaN,1.7071e-08
-1.6016e+06,NaN,NaN,2.8633e-08
-1.582e+06,NaN,NaN,4.791e-08
-1.5625e+06,NaN,NaN,7.996e-08
-1.543e+06,NaN,NaN,1.3311e-07
-1.5234e+06,NaN,NaN,2.2099e-07
-1.5039e+06,NaN,NaN,3.6588e-07
-1.4844e+06,NaN,NaN,6.0408e-07
-1.4648e+06,NaN,NaN,9.9443e-07
-1.4453e+06,NaN,NaN,1.6321e-06
-1.4258e+06,NaN,NaN,2.6703e-06
-1.4063e+06,NaN,NaN,4.3549e-06
-1.3867e+06,NaN,NaN,7.0784e-06
-1.3672e+06,NaN,NaN,1.1465e-05
-1.3477e+06,NaN,NaN,1.8502e-05
-1.3281e+06,NaN,NaN,2.9744e-05
-1.3086e+06,NaN,NaN,4.7624e-05
-1.2891e+06,NaN,NaN,7.5931e-05
-1.2695e+06,NaN,NaN,0.00012052
-1.25e+06,NaN,NaN,0.00019038
-1.2305e+06,NaN,NaN,0.0002992
-1.2109e+06,NaN,NaN,0.00046765
-1.1914e+06,NaN,NaN,0.0007266
-1.1719e+06,NaN,NaN,0.0011216
-1.1523e+06,NaN,NaN,0.0017192
-1.1328e+06,NaN,NaN,0.0026146
-1.1133e+06,NaN,NaN,0.0039415
-1.0938e+06,NaN,NaN,0.0058837
-1.0742e+06,NaN,NaN,0.0086857
-1.0547e+06,NaN,NaN,0.012661
-1.0352e+06,NaN,NaN,0.018192
-1.0156e+06,NaN,NaN,0.025713
-9.9609e+05,NaN,NaN,0.035674
-9.7656e+05,NaN,NaN,0.048473
-9.5703e+05,NaN,NaN,0.06437
-9.375e+05,NaN,NaN,0.083395
-9.1797e+05,NaN,NaN,0.10529
-8.9844e+05,NaN,NaN,0.12951
-8.7891e+05,NaN,NaN,0.15528
-8.5938e+05,NaN,NaN,0.18174
-8.3984e+05,NaN,NaN,0.20804
-8.2031e+05,NaN,NaN,0.23347
-8.0078e+05,NaN,NaN,0.2575
-7.8125e+05,NaN,NaN,0.27977
-7.6172e+05,NaN,NaN,0.30009
-7.4219e+05,NaN,NaN,0.31841
-7.2266e+05,NaN,NaN,0.33476
-7.0313e+05,NaN,NaN,0.34923
-6.8359e+05,NaN,NaN,0.36196
-6.6406e+05,NaN,NaN,0.37311
-6.4453e+05,NaN,NaN,0.38282
-6.25e+05,NaN,NaN,0.39125
-6.0547e+05,NaN,NaN,0.39856
-5.8594e+05,NaN,NaN,0.40487
-5.6641e+05,NaN,NaN,0.41032
-5.4688e+05,NaN,NaN,0.415
-5.2734e+05,NaN,NaN,0.41903
-5.0781e+05,NaN,NaN,0.42249
-4.8828e+05,NaN,NaN,0.42546
-4.6875e+05,NaN,NaN,0.42801
-4.4922e+05,NaN,NaN,0.43019
-4.2969e+05,NaN,NaN,0.43205
-4.1016e+05,NaN,NaN,0.43365
-3.9063e+05,NaN,NaN,0.43501
-3.7109e+05,NaN,NaN,0.43618
-3.5156e+05,NaN,NaN,0.43718
-3.3203e+05,NaN,NaN,0.43803
-3.125e+05,NaN,NaN,0.43875
-2.9297e+05,NaN,NaN,0.43937
-2.7344e+05,NaN,NaN,0.43989
-2.5391e+05,NaN,NaN,0.44034
-2.3438e+05,NaN,NaN,0.44072
-2.1484e+05,NaN,NaN,0.44104
-1.9531e+05,NaN,NaN,0.44132
-1.7578e+05,NaN,NaN,0.44155
-1.5625e+05,NaN,NaN,0.44174
-1.3672e+05,NaN,NaN,0.4419
-1.1719e+05,NaN,NaN,0.44203
-97656,NaN,NaN,0.44213
-78125,NaN,NaN,0.44222
-58594,NaN,NaN,0.44228
-39063,NaN,NaN,0.44232
-19531,NaN,NaN,0.44235
0,0.0050003,NaN,0.44235
19531,0.040002,558.01,0.44235
39063,0.070004,651.01,0.44232
58594,0.14501,260.4,0.44228
78125,0.31502,114.88,0.44222
97656,0.66503,55.801,0.44213
