x,zetaTime_1e-05,zetaRate_1e-05,zeta
-7.3047e+06,NaN,NaN,0.44303
-7.2852e+06,NaN,NaN,0.44303
-7.2656e+06,NaN,NaN,0.44303
-7.2461e+06,NaN,NaN,0.44303
-7.2266e+06,NaN,NaN,0.44303
-7.207e+06,NaN,NaN,0.44303
-7.1875e+06,NaN,NaN,0.44303
-7.168e+06,NaN,NaN,0.44303
-7.1484e+06,NaN,NaN,0.44303
-7.1289e+06,NaN,NaN,0.44303
-7.1094e+06,NaN,NaN,0.44303
-7.0898e+06,NaN,NaN,0.44303
-7.0703e+06,NaN,NaN,0.44303
-7.0508e+06,NaN,NaN,0.44303
-7.0313e+06,NaN,NaN,0.44303
-7.0117e+06,NaN,NaN,0.44303
-6.9922e+06,NaN,NaN,0.44303
-6.9727e+06,NaN,NaN,0.44303
-6.9531e+06,NaN,NaN,0.44303
-6.9336e+06,NaN,NaN,0.44303
-6.9141e+06,NaN,NaN,0.44303
-6.8945e+06,NaN,NaN,0.44303
-6.875e+06,NaN,NaN,0.44303
-6.8555e+06,NaN,NaN,0.44303
-6.8359e+06,NaN,NaN,0.44303
-6.8164e+06,NaN,NaN,0.44303
-6.7969e+06,NaN,NaN,0.44303
-6.7773e+06,NaN,NaN,0.44303
-6.7578e+06,NaN,NaN,0.44303
-6.7383e+06,NaN,NaN,0.44303
-6.7188e+06,NaN,NaN,0.44303
-6.6992e+06,NaN,NaN,0.44303
-6.6797e+06,NaN,NaN,0.44303
-6.6602e+06,NaN,NaN,0.44303
-6.6406e+06,NaN,NaN,0.44303
-6.6211e+06,NaN,NaN,0.44303
-6.6016e+06,NaN,NaN,0.44303
-6.582e+06,NaN,NaN,0.44303
-6.5625e+06,NaN,NaN,0.44303
-6.543e+06,NaN,NaN,0.44303
-6.5234e+06,NaN,NaN,0.44303
-6.5039e+06,NaN,NaN,0.44303
-6.4844e+06,NaN,NaN,0.44303
-6.4648e+06,NaN,NaN,0.44303
-6.4453e+06,NaN,NaN,0.44303
-6.4258e+06,NaN,NaN,0.44303
-6.4063e+06,NaN,NaN,0.44303
-6.3867e+06,NaN,NaN,0.44303
-6.3672e+06,NaN,NaN,0.44303
-6.3477e+06,NaN,NaN,0.44303
-6.3281e+06,NaN,NaN,0.44303
-6.3086e+06,NaN,NaN,0.44303
-6.2891e+06,NaN,NaN,0.44303
-6.2695e+06,NaN,NaN,0.44303
-6.25e+06,NaN,NaN,0.44303
-6.2305e+06,NaN,NaN,0.44303
-6.2109e+06,NaN,NaN,0.44303
-6.1914e+06,NaN,NaN,0.44303
-6.1719e+06,NaN,NaN,0.44303
-6.1523e+06,NaN,NaN,0.44303
-6.1328e+06,NaN,NaN,0.44303
-6.1133e+06,NaN,NaN,0.44303
-6.0938e+06,NaN,NaN,0.44303
-6.0742e+06,NaN,NaN,0.44303
-6.0547e+06,NaN,NaN,0.44303
-6.0352e+06,NaN,NaN,0.44303
-6.0156e+06,NaN,NaN,0.44303
-5.9961e+06,NaN,NaN,0.44303
-5.9766e+06,NaN,NaN,0.44303
-5.957e+06,NaN,NaN,0.44303
-5.9375e+06,NaN,NaN,0.44303
-5.918e+06,NaN,NaN,0.44303
-5.8984e+06,NaN,NaN,0.44303
-5.8789e+06,NaN,NaN,0.44303
-5.8594e+06,NaN,NaN,0.44303
-5.8398e+06,NaN,NaN,0.44303
-5.8203e+06,NaN,NaN,0.44303
-5.8008e+06,NaN,NaN,0.44303
