x,rhoTime_1e-05,rhoRate_1e-05,rho
2.0117e+06,30.027,64.034,0.18397
2.0313e+06,30.327,65.101,0.18397
2.0508e+06,30.632,64.034,0.18397
2.0703e+06,30.937,64.034,0.18397
2.0898e+06,31.242,64.034,0.18397
2.1094e+06,31.542,65.101,0.18397
2.1289e+06,31.847,64.034,0.18397
2.1484e+06,32.152,64.034,0.18397
2.168e+06,32.452,65.101,0.18397
2.1875e+06,32.757,64.034,0.18397
2.207e+06,33.062,64.034,0.18397
2.2266e+06,33.362,65.101,0.18397
2.2461e+06,33.667,64.034,0.18397
2.2656e+06,33.972,64.034,0.18397
2.2852e+06,34.272,65.101,0.18397
2.3047e+06,34.577,64.034,0.18397
2.3242e+06,34.877,65.101,0.18397
2.3438e+06,35.182,64.034,0.18397
2.3633e+06,35.487,64.034,0.18397
2.3828e+06,35.787,65.101,0.18397
2.4023e+06,36.092,64.034,0.18397
2.4219e+06,36.392,65.101,0.18397
2.4414e+06,36.697,64.034,0.18397
2.4609e+06,37.002,64.034,0.18397
2.4805e+06,37.302,65.101,0.18397
2.5e+06,37.607,64.034,0.18397
2.5195e+06,37.907,65.101,0.18397
2.5391e+06,38.212,64.034,0.18397
2.5586e+06,38.512,65.101,0.18397
2.5781e+06,38.817,64.034,0.18397
2.5977e+06,39.122,64.034,0.18397
2.6172e+06,39.422,65.101,0.18397
2.6367e+06,39.727,64.034,0.18397
2.6563e+06,40.027,65.101,0.18397
2.6758e+06,40.332,64.034,0.18397
2.6953e+06,40.632,65.101,0.18397
2.7148e+06,40.937,64.034,0.18397
2.7344e+06,41.237,65.101,0.18397
2.7539e+06,41.542,64.034,0.18397
2.7734e+06,41.842,65.101,0.18397
2.793e+06,42.147,64.034,0.18397
2.8125e+06,42.447,65.101,0.18397
2.832e+06,42.752,64.034,0.18397
2.8516e+06,43.052,65.101,0.18397
2.8711e+06,43.357,64.034,0.18397
2.8906e+06,43.657,65.101,0.18397
2.9102e+06,43.957,65.101,0.18397
2.9297e+06,44.262,64.034,0.18397
2.9492e+06,44.562,65.101,0.18397
2.9688e+06,44.867,64.034,0.18397
2.9883e+06,45.167,65.101,0.18397
3.0078e+06,45.472,64.034,0.18397
3.0273e+06,45.772,65.101,0.18397
3.0469e+06,46.077,64.034,0.18397
3.0664e+06,46.377,65.101,0.18397
3.0859e+06,46.677,65.101,0.18397
3.1055e+06,46.982,64.034,0.18397
3.125e+06,47.282,65.101,0.18397
3.1445e+06,47.587,64.034,0.18397
3.1641e+06,47.887,65.101,0.18397
3.1836e+06,48.187,65.101,0.18397
3.2031e+06,48.492,64.034,0.18397
3.2227e+06,48.792,65.101,0.18397
3.2422e+06,49.097,64.034,0.18397
3.2617e+06,49.397,65.101,0.18397
3.2813e+06,49.697,65.101,0.18397
3.3008e+06,50.003,64.034,0.18397
3.3203e+06,50.303,65.101,0.18397
3.3398e+06,50.608,64.034,0.18397
3.3594e+06,50.908,65.101,0.18397
3.3789e+06,51.208,65.101,0.18397
3.3984e+06,51.513,64.034,0.18397
3.418e+06,51.813,65.101,0.18397
3.4375e+06,52.113,65.101,0.18397
3.457e+06,52.418,64.034,0.18397
3.4766e+06,52.718,65.101,0.18397
3.4961e+06,53.018,65.101,0.18397
3.5156e+06,53.323,64.034,0.18397
3.5352e+06,53.623,65.101,0.18397
3.5547e+06,53.923,65.101,0.18397
3.5742e+06,54.228,64.034,0.18397
3.5938e+06,54.528,65.101,0.18397
3.6133e+06,54.828,65.101,0.18397
3.6328e+06,55.133,64.034,0.18397
3.6523e+06,55.433,65.101,0.18397
3.6719e+06,55.733,65.101,0.18397
3.6914e+06,56.038,64.034,0.18397
3.7109e+06,56.338,65.101,0.18397
3.7305e+06,56.638,65.101,0.18397
3.75e+06,56.943,64.034,0.18397
3.7695e+06,57.243,65.101,0.18397
3.7891e+06,57.543,65.101,0.18397
3.8086e+06,57.848,64.034,0.18397
3.8281e+06,58.148,65.101,0.18397
3.8477e+06,58.448,65.101,0.18397
3.8672e+06,58.748,65.101,0.18397
3.8867e+06,59.053,64.034,0.18397
3.9063e+06,59.353,65.101,0.18397
3.9258e+06,59.653,65.101,0.18397
3.9453e+06,59.958,64.034,0.18397
3.9648e+06,60.258,65.101,0.18397
3.9844e+06,60.558,65.101,0.18397
4.0039e+06,60.858,65.101,0.18397
4.0234e+06,61.163,64.034,0.18397
4.043e+06,61.463,65.101,0.18397
4.0625e+06,61.763,65.101,0.18397
4.082e+06,62.068,64.034,0.18397
4.1016e+06,62.368,65.101,0.18397
4.1211e+06,62.668,65.101,0.18397
4.1406e+06,62.968,65.101,0.18397
4.1602e+06,63.273,64.034,0.18397
4.1797e+06,63.573,65.101,0.18397
4.1992e+06,63.873,65.101,0.18397
4.2188e+06,64.173,65.101,0.18397
4.2383e+06,64.478,64.034,0.18397
4.2578e+06,64.778,65.101,0.18397
4.2773e+06,65.078,65.101,0.18397
4.2969e+06,65.378,65.101,0.18397
4.3164e+06,65.683,64.034,0.18397
4.3359e+06,65.983,65.101,0.18397
4.3555e+06,66.283,65.101,0.18397
4.375e+06,66.583,65.101,0.18397
4.3945e+06,66.883,65.101,0.18397
4.4141e+06,67.188,64.034,0.18397
4.4336e+06,67.488,65.101,0.18397
4.4531e+06,67.788,65.101,0.18397
4.4727e+06,68.088,65.101,0.18397
4.4922e+06,68.393,64.034,0.18397
4.5117e+06,68.693,65.101,0.18397
4.5313e+06,68.993,65.101,0.18397
4.5508e+06,69.293,65.101,0.18397
4.5703e+06,69.593,65.101,0.18397
4.5898e+06,69.898,64.034,0.18397
4.6094e+06,70.199,65.101,0.18397
4.6289e+06,70.499,65.101,0.18397
4.6484e+06,70.799,65.101,0.18397
4.668e+06,71.104,64.034,0.18397
4.6875e+06,71.404,65.101,0.18397
4.707e+06,71.704,65.101,0.18397
4.7266e+06,72.004,65.101,0.18397
4.7461e+06,72.304,65.101,0.18397
4.7656e+06,72.609,64.034,0.18397
4.7852e+06,72.909,65.101,0.18397
4.8047e+06,73.209,65.101,0.18397
4.8242e+06,73.509,65.101,0.18397
4.8438e+06,73.809,65.101,0.18397
4.8633e+06,74.109,65.101,0.18397
4.8828e+06,74.414,64.034,0.18397
4.9023e+06,74.714,65.101,0.18397
4.9219e+06,75.014,65.101,0.18397
4.9414e+06,75.314,65.101,0.18397
4.9609e+06,75.614,65.101,0.18397
4.9805e+06,75.919,64.034,0.18397
5e+06,76.219,65.101,0.18397
5.0195e+06,76.519,65.101,0.18397
5.0391e+06,76.819,65.101,0.18397
5.0586e+06,77.119,65.101,0.18397
5.0781e+06,77.419,65.101,0.18397
5.0977e+06,77.724,64.034,0.18397
5.1172e+06,78.024,65.101,0.18397
5.1367e+06,78.324,65.101,0.18397
5.1563e+06,78.624,65.101,0.18397
5.1758e+06,78.924,65.101,0.18397
5.1953e+06,79.224,65.101,0.18397
5.2148e+06,79.529,64.034,0.18397
5.2344e+06,79.829,65.101,0.18397
5.2539e+06,80.129,65.101,0.18397
5.2734e+06,80.429,65.101,0.18397
5.293e+06,80.729,65.101,0.18397
5.3125e+06,81.029,65.101,0.18397
5.332e+06,81.329,65.101,0.18397
5.3516e+06,81.634,64.034,0.18397
5.3711e+06,81.934,65.101,0.18397
5.3906e+06,82.234,65.101,0.18397
5.4102e+06,82.534,65.101,0.18397
5.4297e+06,82.834,65.101,0.18397
5.4492e+06,83.134,65.101,0.18397
5.4688e+06,83.434,65.101,0.18397
5.4883e+06,83.739,64.034,0.18397
5.5078e+06,84.039,65.101,0.18397
5.5273e+06,84.339,65.101,0.18397
5.5469e+06,84.639,65.101,0.18397
5.5664e+06,84.939,65.101,0.18397
5.5859e+06,85.239,65.101,0.18397
5.6055e+06,85.539,65.101,0.18397
5.625e+06,85.844,64.034,0.18398
5.6445e+06,86.144,65.101,0.18398
5.6641e+06,86.444,65.101,0.18399
5.6836e+06,86.744,65.101,0.184
5.7031e+06,87.044,65.101,0.18401
5.7227e+06,87.344,65.101,0.18402
5.7422e+06,87.644,65.101,0.18403
5.7617e+06,87.944,65.101,0.18403
5.7813e+06,88.249,64.034,0.18402
5.8008e+06,88.549,65.101,0.18399
5.8203e+06,88.849,65.101,0.18393
5.8398e+06,89.149,65.101,0.18383
5.8594e+06,89.449,65.101,0.18369
5.8789e+06,89.749,65.101,0.1835
5.8984e+06,90.05,65.101,0.18327
5.918e+06,90.35,65.101,0.18303
5.9375e+06,90.65,65.101,0.18281
5.957e+06,90.955,64.034,0.18268
5.9766e+06,91.255,65.101,0.18275
5.9961e+06,91.555,65.101,0.18314
6.0156e+06,91.855,65.101,0.18403
6.0352e+06,92.155,65.101,0.18561
6.0547e+06,92.455,65.101,0.18807
6.0742e+06,92.755,65.101,0.19159
6.0938e+06,93.055,65.101,0.19624
6.1133e+06,93.355,65.101,0.20189
6.1328e+06,93.655,65.101,0.20795
6.1523e+06,93.96,64.034,0.213
6.1719e+06,94.26,65.101,0.21422
6.1914e+06,94.56,65.101,0.20734
6.2109e+06,94.86,65.101,0.18803
6.2305e+06,95.16,65.101,0.15562
6.25e+06,95.46,65.101,0.11579
6.2695e+06,95.76,65.101,0.07775
6.2891e+06,96.06,65.101,0.047993
6.3086e+06,96.36,65.101,0.027867
6.3281e+06,96.66,65.101,0.015524
6.3477e+06,96.96,65.101,0.0084137
6.3672e+06,97.265,64.034,0.0044768
6.3867e+06,97.565,65.101,0.0023514
6.4063e+06,97.865,65.101,0.0012234
6.4258e+06,98.165,65.101,0.00063187
6.4453e+06,98.465,65.101,0.0003244
6.4648e+06,98.765,65.101,0.00016571
6.4844e+06,99.065,65.101,8.4283e-05
6.5039e+06,99.365,65.101,4.2706e-05
6.5234e+06,99.665,65.101,2.1566e-05
6.543e+06,99.965,65.101,1.0857e-05
6.5625e+06,NaN,NaN,5.4509e-06
6.582e+06,NaN,NaN,2.7297e-06
6.6016e+06,NaN,NaN,1.3639e-06
6.6211e+06,NaN,NaN,6.7998e-07
6.6406e+06,NaN,NaN,3.3834e-07
6.6602e+06,NaN,NaN,1.6804e-07
6.6797e+06,NaN,NaN,8.3314e-08
6.6992e+06,NaN,NaN,4.124e-08
6.7188e+06,NaN,NaN,2.0383e-08
6.7383e+06,NaN,NaN,1.006e-08
6.7578e+06,NaN,NaN,4.9583e-09
6.7773e+06,NaN,NaN,2.4407e-09
6.7969e+06,NaN,NaN,1.2e-09
6.8164e+06,NaN,NaN,5.8928e-10
6.8359e+06,NaN,NaN,2.8906e-10
6.8555e+06,NaN,NaN,1.4165e-10
6.875e+06,NaN,NaN,6.9341e-11
6.8945e+06,NaN,NaN,3.3912e-11
6.9141e+06,NaN,NaN,1.657e-11
6.9336e+06,NaN,NaN,8.0888e-12
6.9531e+06,NaN,NaN,3.9453e-12
6.9727e+06,NaN,NaN,1.9228e-12
6.9922e+06,NaN,NaN,9.3631e-13
7.0117e+06,NaN,NaN,4.556e-13
7.0313e+06,NaN,NaN,2.2152e-13
7.0508e+06,NaN,NaN,1.0763e-13
7.0703e+06,NaN,NaN,5.226e-14
7.0898e+06,NaN,NaN,2.5357e-14
7.1094e+06,NaN,NaN,1.2295e-14
7.1289e+06,NaN,NaN,5.958e-15
7.1484e+06,NaN,NaN,2.8853e-15
7.168e+06,NaN,NaN,1.3964e-15
7.1875e+06,NaN,NaN,6.7545e-16
7.207e+06,NaN,NaN,3.2652e-16
7.2266e+06,NaN,NaN,1.5776e-16
7.2461e+06,NaN,NaN,7.6178e-17
7.2656e+06,NaN,NaN,3.6765e-17
7.2852e+06,NaN,NaN,1.7734e-17
7.3047e+06,NaN,NaN,8.5501e-18
7.3242e+06,NaN,NaN,4.1201e-18
7.3438e+06,NaN,NaN,1.9844e-18
7.3633e+06,NaN,NaN,9.553e-19
7.3828e+06,NaN,NaN,4.5967e-19
7.4023e+06,NaN,NaN,2.2108e-19
7.4219e+06,NaN,NaN,1.0628e-19
7.4414e+06,NaN,NaN,5.1071e-20
7.4609e+06,NaN,NaN,2.453e-20
7.4805e+06,NaN,NaN,1.1777e-20
7.5e+06,NaN,NaN,5.6517e-21
7.5195e+06,NaN,NaN,2.7111e-21
7.5391e+06,NaN,NaN,1.3e-21
7.5586e+06,NaN,NaN,6.2308e-22
7.5781e+06,NaN,NaN,2.9853e-22
7.5977e+06,NaN,NaN,1.4297e-22
7.6172e+06,NaN,NaN,6.8447e-23
7.6367e+06,NaN,NaN,3.2756e-23
7.6563e+06,NaN,NaN,1.567e-23
7.6758e+06,NaN,NaN,7.4932e-24
7.6953e+06,NaN,NaN,3.582e-24
7.7148e+06,NaN,NaN,1.7116e-24
7.7344e+06,NaN,NaN,8.1762e-25
7.7539e+06,NaN,NaN,3.9043e-25
7.7734e+06,NaN,NaN,1.8637e-25
7.793e+06,NaN,NaN,8.8933e-26
7.8125e+06,NaN,NaN,4.2423e-26
7.832e+06,NaN,NaN,2.023e-26
7.8516e+06,NaN,NaN,9.6437e-27
7.8711e+06,NaN,NaN,4.5957e-27
7.8906e+06,NaN,NaN,2.1894e-27
7.9102e+06,NaN,NaN,1.0427e-27
7.9297e+06,NaN,NaN,4.964e-28
7.9492e+06,NaN,NaN,2.3626e-28
7.9688e+06,NaN,NaN,1.1241e-28
7.9883e+06,NaN,NaN,5.3467e-29
8.0078e+06,NaN,NaN,2.5424e-29
8.0273e+06,NaN,NaN,1.2085e-29
8.0469e+06,NaN,NaN,5.7432e-30
8.0664e+06,NaN,NaN,2.7285e-30
8.0859e+06,NaN,NaN,1.2959e-30
8.1055e+06,NaN,NaN,6.1527e-31
8.125e+06,NaN,NaN,2.9205e-31
8.1445e+06,NaN,NaN,1.3858e-31
8.1641e+06,NaN,NaN,6.5744e-32
8.1836e+06,NaN,NaN,3.118e-32
8.2031e+06,NaN,NaN,1.4783e-32
8.2227e+06,NaN,NaN,7.0073e-33
8.2422e+06,NaN,NaN,3.3205e-33
8.2617e+06,NaN,NaN,1.5731e-33
8.2813e+06,NaN,NaN,7.4504e-34
8.3008e+06,NaN,NaN,3.5277e-34
8.3203e+06,NaN,NaN,1.6699e-34
8.3398e+06,NaN,NaN,7.9026e-35
8.3594e+06,NaN,NaN,3.7389e-35
8.3789e+06,NaN,NaN,1.7685e-35
8.3984e+06,NaN,NaN,8.3626e-36
8.418e+06,NaN,NaN,3.9535e-36
8.4375e+06,NaN,NaN,1.8686e-36
8.457e+06,NaN,NaN,8.8293e-37
8.4766e+06,NaN,NaN,4.171e-37
8.4961e+06,NaN,NaN,1.9699e-37
8.5156e+06,NaN,NaN,9.3011e-38
8.5352e+06,NaN,NaN,4.3906e-38
8.5547e+06,NaN,NaN,2.0721e-38
8.5742e+06,NaN,NaN,9.7768e-39
8.5938e+06,NaN,NaN,4.6118e-39
8.6133e+06,NaN,NaN,2.175e-39
8.6328e+06,NaN,NaN,1.0255e-39
8.6523e+06,NaN,NaN,4.8339e-40
8.6719e+06,NaN,NaN,2.2781e-40
8.6914e+06,NaN,NaN,1.0733e-40
8.7109e+06,NaN,NaN,5.0561e-41
8.7305e+06,NaN,NaN,2.3811e-41
8.75e+06,NaN,NaN,1.1211e-41
8.7695e+06,NaN,NaN,5.2776e-42
8.7891e+06,NaN,NaN,2.4838e-42
8.8086e+06,NaN,NaN,1.1687e-42
8.8281e+06,NaN,NaN,5.4978e-43
8.8477e+06,NaN,NaN,2.5857e-43
8.8672e+06,NaN,NaN,1.2158e-43
8.8867e+06,NaN,NaN,5.7158e-44
8.9063e+06,NaN,NaN,2.6865e-44
8.9258e+06,NaN,NaN,1.2624e-44
8.9453e+06,NaN,NaN,5.931e-45
8.9648e+06,NaN,NaN,2.7859e-45
8.9844e+06,NaN,NaN,1.3083e-45
9.0039e+06,NaN,NaN,6.1425e-46
9.0234e+06,NaN,NaN,2.8834e-46
9.043e+06,NaN,NaN,1.3532e-46
9.0625e+06,NaN,NaN,6.3496e-47
9.082e+06,NaN,NaN,2.9788e-47
9.1016e+06,NaN,NaN,1.3971e-47
9.1211e+06,NaN,NaN,6.5516e-48
9.1406e+06,NaN,NaN,3.0717e-48
9.1602e+06,NaN,NaN,1.4398e-48
9.1797e+06,NaN,NaN,6.7478e-49
9.1992e+06,NaN,NaN,3.1617e-49
9.2188e+06,NaN,NaN,1.4812e-49
9.2383e+06,NaN,NaN,6.9373e-50
9.2578e+06,NaN,NaN,3.2486e-50
9.2773e+06,NaN,NaN,1.521e-50
9.2969e+06,NaN,NaN,7.1196e-51
9.3164e+06,NaN,NaN,3.332e-51
9.3359e+06,NaN,NaN,1.5591e-51
9.3555e+06,NaN,NaN,7.294e-52
9.375e+06,NaN,NaN,3.4117e-52
9.3945e+06,NaN,NaN,1.5955e-52
9.4141e+06,NaN,NaN,7.4599e-53
9.4336e+06,NaN,NaN,3.4873e-53
9.4531e+06,NaN,NaN,1.6299e-53
9.4727e+06,NaN,NaN,7.6166e-54
9.4922e+06,NaN,NaN,3.5586e-54
9.5117e+06,NaN,NaN,1.6623e-54
9.5313e+06,NaN,NaN,7.7637e-55
9.5508e+06,NaN,NaN,3.6253e-55
9.5703e+06,NaN,NaN,1.6925e-55
9.5898e+06,NaN,NaN,7.9006e-56
9.6094e+06,NaN,NaN,3.6872e-56
9.6289e+06,NaN,NaN,1.7205e-56
9.6484e+06,NaN,NaN,8.0269e-57
9.668e+06,NaN,NaN,3.7442e-57
9.6875e+06,NaN,NaN,1.7462e-57
9.707e+06,NaN,NaN,8.1421e-58
9.7266e+06,NaN,NaN,3.7959e-58
9.7461e+06,NaN,NaN,1.7694e-58
9.7656e+06,NaN,NaN,8.2461e-59
9.7852e+06,NaN,NaN,3.8425e-59
9.8047e+06,NaN,NaN,1.7902e-59
9.8242e+06,NaN,NaN,8.3404e-60
9.8438e+06,NaN,NaN,3.8859e-60
9.8633e+06,NaN,NaN,1.8113e-60
9.8828e+06,NaN,NaN,8.4543e-61
9.9023e+06,NaN,NaN,3.9607e-61
9.9219e+06,NaN,NaN,1.873e-61
9.9414e+06,NaN,NaN,9.0681e-62
9.9609e+06,NaN,NaN,4.6492e-62
9.9805e+06,NaN,NaN,2.7451e-62
