x,lambdaTime_1e-05,lambdaRate_1e-05,lambda
2.3242e+06,24.961,90.838,0.44303
2.3438e+06,25.181,88.774,0.44303
2.3633e+06,25.396,90.838,0.44303
2.3828e+06,25.611,90.838,0.44303
2.4023e+06,25.831,88.774,0.44303
2.4219e+06,26.046,90.838,0.44303
2.4414e+06,26.261,90.838,0.44303
2.4609e+06,26.476,90.838,0.44303
2.4805e+06,26.696,88.774,0.44303
2.5e+06,26.911,90.838,0.44303
2.5195e+06,27.126,90.838,0.44303
2.5391e+06,27.341,90.838,0.44303
2.5586e+06,27.561,88.774,0.44303
2.5781e+06,27.776,90.838,0.44303
2.5977e+06,27.991,90.838,0.44303
2.6172e+06,28.206,90.838,0.44303
2.6367e+06,28.426,88.774,0.44303
2.6563e+06,28.641,90.838,0.44303
2.6758e+06,28.856,90.838,0.44303
2.6953e+06,29.071,90.838,0.44303
2.7148e+06,29.286,90.838,0.44303
2.7344e+06,29.506,88.774,0.44303
2.7539e+06,29.721,90.838,0.44303
2.7734e+06,29.936,90.838,0.44303
2.793e+06,30.152,90.838,0.44303
2.8125e+06,30.367,90.838,0.44303
2.832e+06,30.587,88.774,0.44303
2.8516e+06,30.802,90.838,0.44303
2.8711e+06,31.017,90.838,0.44303
2.8906e+06,31.232,90.838,0.44303
2.9102e+06,31.447,90.838,0.44303
2.9297e+06,31.667,88.774,0.44303
2.9492e+06,31.882,90.838,0.44303
2.9688e+06,32.097,90.838,0.44303
2.9883e+06,32.312,90.838,0.44303
3.0078e+06,32.527,90.838,0.44303
3.0273e+06,32.742,90.838,0.44303
3.0469e+06,32.962,88.774,0.44303
3.0664e+06,33.177,90.838,0.44303
3.0859e+06,33.392,90.838,0.44303
3.1055e+06,33.607,90.838,0.44303
3.125e+06,33.822,90.838,0.44303
3.1445e+06,34.037,90.838,0.44303
3.1641e+06,34.252,90.838,0.44303
3.1836e+06,34.472,88.774,0.44303
3.2031e+06,34.687,90.838,0.44303
3.2227e+06,34.902,90.838,0.44303
3.2422e+06,35.117,90.838,0.44303
3.2617e+06,35.332,90.838,0.44303
3.2813e+06,35.547,90.838,0.44303
3.3008e+06,35.762,90.838,0.44303
3.3203e+06,35.982,88.774,0.44303
3.3398e+06,36.197,90.838,0.44303
3.3594e+06,36.412,90.838,0.44303
3.3789e+06,36.627,90.838,0.44303
3.3984e+06,36.842,90.838,0.44303
3.418e+06,37.057,90.838,0.44303
3.4375e+06,37.272,90.838,0.44303
3.457e+06,37.487,90.838,0.44303
3.4766e+06,37.702,90.838,0.44303
3.4961e+06,37.922,88.774,0.44303
3.5156e+06,38.137,90.838,0.44303
3.5352e+06,38.352,90.838,0.44303
3.5547e+06,38.567,90.838,0.44303
3.5742e+06,38.782,90.838,0.44303
3.5938e+06,38.997,90.838,0.44303
3.6133e+06,39.212,90.838,0.44303
3.6328e+06,39.427,90.838,0.44303
3.6523e+06,39.642,90.838,0.44303
3.6719e+06,39.857,90.838,0.44303
3.6914e+06,40.072,90.838,0.44303
3.7109e+06,40.292,88.774,0.44303
3.7305e+06,40.507,90.838,0.44303
3.75e+06,40.722,90.838,0.44303
3.7695e+06,40.937,90.838,0.44303
3.7891e+06,41.152,90.838,0.44303
3.8086e+06,41.367,90.838,0.44303
3.8281e+06,41.582,90.838,0.44303
3.8477e+06,41.797,90.838,0.44303
3.8672e+06,42.012,90.838,0.44303
3.8867e+06,42.227,90.838,0.44303
3.9063e+06,42.442,90.838,0.44303
3.9258e+06,42.657,90.838,0.44303
3.9453e+06,42.872,90.838,0.44303
3.9648e+06,43.087,90.838,0.44303
3.9844e+06,43.302,90.838,0.44303
4.0039e+06,43.522,88.774,0.44303
4.0234e+06,43.737,90.838,0.44303
4.043e+06,43.952,90.838,0.44303
4.0625e+06,44.167,90.838,0.44303
4.082e+06,44.382,90.838,0.44303
4.1016e+06,44.597,90.838,0.44303
4.1211e+06,44.812,90.838,0.44303
4.1406e+06,45.027,90.838,0.44303
4.1602e+06,45.242,90.838,0.44303
4.1797e+06,45.457,90.838,0.44303
4.1992e+06,45.672,90.838,0.44303
4.2188e+06,45.887,90.838,0.44303
4.2383e+06,46.102,90.838,0.44303
4.2578e+06,46.317,90.838,0.44303
4.2773e+06,46.532,90.838,0.44303
4.2969e+06,46.747,90.838,0.44303
4.3164e+06,46.962,90.838,0.44303
4.3359e+06,47.177,90.838,0.44303
4.3555e+06,47.392,90.838,0.44303
4.375e+06,47.607,90.838,0.44303
4.3945e+06,47.822,90.838,0.44303
4.4141e+06,48.037,90.838,0.44303
4.4336e+06,48.252,90.838,0.44303
4.4531e+06,48.467,90.838,0.44303
4.4727e+06,48.682,90.838,0.44303
4.4922e+06,48.897,90.838,0.44303
4.5117e+06,49.112,90.838,0.44303
4.5313e+06,49.327,90.838,0.44303
4.5508e+06,49.542,90.838,0.44303
4.5703e+06,49.757,90.838,0.44303
4.5898e+06,49.972,90.838,0.44303
4.6094e+06,50.188,90.838,0.44303
4.6289e+06,50.403,90.838,0.44303
4.6484e+06,50.618,90.838,0.44303
4.668e+06,50.833,90.838,0.44303
4.6875e+06,51.048,90.838,0.44303
4.707e+06,51.263,90.838,0.44303
4.7266e+06,51.478,90.838,0.44303
4.7461e+06,51.693,90.838,0.44303
4.7656e+06,51.908,90.838,0.44303
4.7852e+06,52.123,90.838,0.44303
4.8047e+06,52.338,90.838,0.44303
4.8242e+06,52.553,90.838,0.44303
4.8438e+06,52.768,90.838,0.44303
4.8633e+06,52.983,90.838,0.44303
4.8828e+06,53.198,90.838,0.44303
4.9023e+06,53.413,90.838,0.44303
4.9219e+06,53.628,90.838,0.44303
4.9414e+06,53.843,90.838,0.44303
4.9609e+06,54.058,90.838,0.44303
4.9805e+06,54.273,90.838,0.44303
5e+06,54.488,90.838,0.44303
5.0195e+06,54.703,90.838,0.44303
5.0391e+06,54.918,90.838,0.44303
5.0586e+06,55.133,90.838,0.44303
5.0781e+06,55.348,90.838,0.44303
5.0977e+06,55.563,90.838,0.44303
5.1172e+06,55.778,90.838,0.44303
5.1367e+06,55.993,90.838,0.44303
5.1563e+06,56.208,90.838,0.44303
5.1758e+06,56.423,90.838,0.44303
5.1953e+06,56.638,90.838,0.44303
5.2148e+06,56.853,90.838,0.44303
5.2344e+06,57.068,90.838,0.44303
5.2539e+06,57.283,90.838,0.44303
5.2734e+06,57.498,90.838,0.44303
5.293e+06,57.713,90.838,0.44303
5.3125e+06,57.928,90.838,0.44303
5.332e+06,58.143,90.838,0.44303
5.3516e+06,58.358,90.838,0.44303
5.3711e+06,58.573,90.838,0.44303
5.3906e+06,58.788,90.838,0.44303
5.4102e+06,59.003,90.838,0.44303
5.4297e+06,59.218,90.838,0.44303
5.4492e+06,59.433,90.838,0.44303
5.4688e+06,59.648,90.838,0.44303
5.4883e+06,59.863,90.838,0.44303
5.5078e+06,60.078,90.838,0.44303
5.5273e+06,60.293,90.838,0.44303
5.5469e+06,60.508,90.838,0.44303
5.5664e+06,60.718,93.001,0.44303
5.5859e+06,60.933,90.838,0.44303
5.6055e+06,61.148,90.838,0.44303
5.625e+06,61.363,90.838,0.44303
5.6445e+06,61.578,90.838,0.44303
5.6641e+06,61.793,90.838,0.44303
5.6836e+06,62.008,90.838,0.44303
5.7031e+06,62.223,90.838,0.44303
5.7227e+06,62.438,90.838,0.44303
5.7422e+06,62.653,90.838,0.44303
5.7617e+06,62.868,90.838,0.44303
5.7813e+06,63.083,90.838,0.44303
5.8008e+06,63.298,90.838,0.44303
5.8203e+06,63.513,90.838,0.44303
5.8398e+06,63.728,90.838,0.44303
5.8594e+06,63.943,90.838,0.44303
5.8789e+06,64.158,90.838,0.44303
5.8984e+06,64.373,90.838,0.44303
5.918e+06,64.588,90.838,0.44303
5.9375e+06,64.798,93.001,0.44303
5.957e+06,65.013,90.838,0.44303
5.9766e+06,65.228,90.838,0.44303
5.9961e+06,65.443,90.838,0.44303
6.0156e+06,65.658,90.838,0.44303
6.0352e+06,65.873,90.838,0.44303
6.0547e+06,66.088,90.838,0.44303
6.0742e+06,66.303,90.838,0.44303
6.0938e+06,66.518,90.838,0.44303
6.1133e+06,66.733,90.838,0.44303
6.1328e+06,66.948,90.838,0.44303
6.1523e+06,67.163,90.838,0.44303
6.1719e+06,67.378,90.838,0.44303
6.1914e+06,67.593,90.838,0.44303
6.2109e+06,67.808,90.838,0.44303
6.2305e+06,68.018,93.001,0.44303
6.25e+06,68.233,90.838,0.44303
6.2695e+06,68.448,90.838,0.44303
6.2891e+06,68.663,90.838,0.44303
6.3086e+06,68.878,90.838,0.44303
6.3281e+06,69.093,90.838,0.44303
6.3477e+06,69.308,90.838,0.44303
6.3672e+06,69.523,90.838,0.44303
6.3867e+06,69.738,90.838,0.44303
6.4063e+06,69.953,90.838,0.44303
6.4258e+06,70.169,90.838,0.44303
6.4453e+06,70.384,90.838,0.44303
6.4648e+06,70.599,90.838,0.44303
6.4844e+06,70.809,93.001,0.44303
6.5039e+06,71.024,90.838,0.44303
6.5234e+06,71.239,90.838,0.44303
6.543e+06,71.454,90.838,0.44303
6.5625e+06,71.669,90.838,0.44303
6.582e+06,71.884,90.838,0.44303
6.6016e+06,72.099,90.838,0.44303
6.6211e+06,72.314,90.838,0.44303
6.6406e+06,72.529,90.838,0.44303
6.6602e+06,72.744,90.838,0.44303
6.6797e+06,72.959,90.838,0.44303
6.6992e+06,73.174,90.838,0.44303
6.7188e+06,73.384,93.001,0.44303
6.7383e+06,73.599,90.838,0.44303
6.7578e+06,73.814,90.838,0.44303
6.7773e+06,74.029,90.838,0.44303
6.7969e+06,74.244,90.838,0.44303
6.8164e+06,74.459,90.838,0.44303
6.8359e+06,74.674,90.838,0.44303
6.8555e+06,74.889,90.838,0.44303
6.875e+06,75.104,90.838,0.44303
6.8945e+06,75.319,90.838,0.44303
6.9141e+06,75.534,90.838,0.44303
6.9336e+06,75.744,93.001,0.44303
6.9531e+06,75.959,90.838,0.44303
6.9727e+06,76.174,90.838,0.44303
6.9922e+06,76.389,90.838,0.44303
7.0117e+06,76.604,90.838,0.44303
7.0313e+06,76.819,90.838,0.44303
7.0508e+06,77.034,90.838,0.44303
7.0703e+06,77.249,90.838,0.44303
7.0898e+06,77.464,90.838,0.44303
7.1094e+06,77.679,90.838,0.44303
7.1289e+06,77.889,93.001,0.44303
7.1484e+06,78.104,90.838,0.44303
7.168e+06,78.319,90.838,0.44303
7.1875e+06,78.534,90.838,0.44303
7.207e+06,78.749,90.838,0.44303
7.2266e+06,78.964,90.838,0.44303
7.2461e+06,79.179,90.838,0.44303
7.2656e+06,79.394,90.838,0.44303
7.2852e+06,79.609,90.838,0.44303
7.3047e+06,79.824,90.838,0.44303
7.3242e+06,80.034,93.001,0.44303
7.3438e+06,80.249,90.838,0.44303
7.3633e+06,80.464,90.838,0.44303
7.3828e+06,80.679,90.838,0.44303
7.4023e+06,80.894,90.838,0.44303
7.4219e+06,81.109,90.838,0.44303
7.4414e+06,81.324,90.838,0.44303
7.4609e+06,81.539,90.838,0.44303
7.4805e+06,81.754,90.838,0.44303
7.5e+06,81.964,93.001,0.44303
7.5195e+06,82.179,90.838,0.44303
7.5391e+06,82.394,90.838,0.44303
7.5586e+06,82.609,90.838,0.44303
7.5781e+06,82.824,90.838,0.44303
7.5977e+06,83.039,90.838,0.44303
7.6172e+06,83.254,90.838,0.44303
7.6367e+06,83.469,90.838,0.44303
7.6563e+06,83.679,93.001,0.44303
7.6758e+06,83.894,90.838,0.44303
7.6953e+06,84.109,90.838,0.44303
7.7148e+06,84.324,90.838,0.44303
7.7344e+06,84.539,90.838,0.44303
7.7539e+06,84.754,90.838,0.44303
7.7734e+06,84.969,90.838,0.44303
7.793e+06,85.184,90.838,0.44303
7.8125e+06,85.399,90.838,0.44303
7.832e+06,85.609,93.001,0.44303
7.8516e+06,85.824,90.838,0.44303
7.8711e+06,86.039,90.838,0.44303
7.8906e+06,86.254,90.838,0.44303
7.9102e+06,86.469,90.838,0.44303
7.9297e+06,86.684,90.838,0.44302
7.9492e+06,86.899,90.838,0.44302
7.9688e+06,87.114,90.838,0.44302
7.9883e+06,87.324,93.001,0.44302
8.0078e+06,87.539,90.838,0.44302
8.0273e+06,87.754,90.838,0.44302
8.0469e+06,87.969,90.838,0.44302
8.0664e+06,88.184,90.838,0.44302
8.0859e+06,88.399,90.838,0.44302
8.1055e+06,88.614,90.838,0.44302
8.125e+06,88.829,90.838,0.44302
8.1445e+06,89.039,93.001,0.44302
8.1641e+06,89.254,90.838,0.44302
8.1836e+06,89.469,90.838,0.44302
8.2031e+06,89.684,90.838,0.44302
8.2227e+06,89.899,90.838,0.44303
8.2422e+06,90.115,90.838,0.44303
8.2617e+06,90.33,90.838,0.44304
8.2813e+06,90.545,90.838,0.44305
8.3008e+06,90.755,93.001,0.44307
8.3203e+06,90.97,90.838,0.4431
8.3398e+06,91.185,90.838,0.44313
8.3594e+06,91.4,90.838,0.44319
8.3789e+06,91.615,90.838,0.44326
8.3984e+06,91.83,90.838,0.44336
8.418e+06,92.045,90.838,0.4435
8.4375e+06,92.255,93.001,0.44369
8.457e+06,92.47,90.838,0.44395
8.4766e+06,92.685,90.838,0.4443
8.4961e+06,92.9,90.838,0.44477
8.5156e+06,93.115,90.838,0.44539
8.5352e+06,93.33,90.838,0.44621
8.5547e+06,93.545,90.838,0.4473
8.5742e+06,93.76,90.838,0.44872
8.5938e+06,93.97,93.001,0.45059
8.6133e+06,94.185,90.838,0.45301
8.6328e+06,94.4,90.838,0.45611
8.6523e+06,94.615,90.838,0.46003
8.6719e+06,94.83,90.838,0.46484
8.6914e+06,95.045,90.838,0.47042
8.7109e+06,95.26,90.838,0.47621
8.7305e+06,95.47,93.001,0.4807
8.75e+06,95.685,90.838,0.4806
8.7695e+06,95.9,90.838,0.4699
8.7891e+06,96.115,90.838,0.44002
8.8086e+06,96.33,90.838,0.38362
8.8281e+06,96.545,90.838,0.30281
8.8477e+06,96.76,90.838,0.21335
8.8672e+06,96.97,93.001,0.13521
8.8867e+06,97.185,90.838,0.078882
8.9063e+06,97.4,90.838,0.043471
8.9258e+06,97.615,90.838,0.023094
8.9453e+06,97.83,90.838,0.011987
8.9648e+06,98.045,90.838,0.0061287
8.9844e+06,98.26,90.838,0.0031009
9.0039e+06,98.47,93.001,0.001557
9.0234e+06,98.685,90.838,0.00077716
9.043e+06,98.9,90.838,0.00038602
9.0625e+06,99.115,90.838,0.00019095
9.082e+06,99.33,90.838,9.4112e-05
9.1016e+06,99.545,90.838,4.6237e-05
9.1211e+06,99.76,90.838,2.2652e-05
9.1406e+06,99.97,93.001,1.1068e-05
9.1602e+06,NaN,NaN,5.3955e-06
9.1797e+06,NaN,NaN,2.6245e-06
9.1992e+06,NaN,NaN,1.2741e-06
9.2188e+06,NaN,NaN,6.1735e-07
9.2383e+06,NaN,NaN,2.9863e-07
9.2578e+06,NaN,NaN,1.4422e-07
9.2773e+06,NaN,NaN,6.9549e-08
9.2969e+06,NaN,NaN,3.3492e-08
9.3164e+06,NaN,NaN,1.6107e-08
9.3359e+06,NaN,NaN,7.7367e-09
9.3555e+06,NaN,NaN,3.7118e-09
9.375e+06,NaN,NaN,1.7788e-09
9.3945e+06,NaN,NaN,8.5159e-10
9.4141e+06,NaN,NaN,4.0728e-10
9.4336e+06,NaN,NaN,1.946e-10
9.4531e+06,NaN,NaN,9.2894e-11
9.4727e+06,NaN,NaN,4.4306e-11
9.4922e+06,NaN,NaN,2.1114e-11
9.5117e+06,NaN,NaN,1.0054e-11
9.5313e+06,NaN,NaN,4.7839e-12
9.5508e+06,NaN,NaN,2.2746e-12
9.5703e+06,NaN,NaN,1.0807e-12
9.5898e+06,NaN,NaN,5.1315e-13
9.6094e+06,NaN,NaN,2.4349e-13
9.6289e+06,NaN,NaN,1.1546e-13
9.6484e+06,NaN,NaN,5.4718e-14
9.668e+06,NaN,NaN,2.5916e-14
9.6875e+06,NaN,NaN,1.2268e-14
9.707e+06,NaN,NaN,5.8038e-15
9.7266e+06,NaN,NaN,2.7443e-15
9.7461e+06,NaN,NaN,1.2969e-15
9.7656e+06,NaN,NaN,6.1262e-16
9.7852e+06,NaN,NaN,2.8924e-16
9.8047e+06,NaN,NaN,1.365e-16
9.8242e+06,NaN,NaN,6.4394e-17
9.8438e+06,NaN,NaN,3.0372e-17
9.8633e+06,NaN,NaN,1.4328e-17
9.8828e+06,NaN,NaN,6.7669e-18
9.9023e+06,NaN,NaN,3.2073e-18
9.9219e+06,NaN,NaN,1.5345e-18
9.9414e+06,NaN,NaN,7.5183e-19
9.9609e+06,NaN,NaN,3.9026e-19
9.9805e+06,NaN,NaN,2.3315e-19
