x,zetaTime_1e-05,zetaRate_1e-05,zeta
-8.0078e+05,NaN,NaN,0.40142
-7.8125e+05,NaN,NaN,0.40614
-7.6172e+05,NaN,NaN,0.41034
-7.4219e+05,NaN,NaN,0.41408
-7.2266e+05,NaN,NaN,0.4174
-7.0313e+05,NaN,NaN,0.42034
-6.8359e+05,NaN,NaN,0.42296
-6.6406e+05,NaN,NaN,0.42527
-6.4453e+05,NaN,NaN,0.42733
-6.25e+05,NaN,NaN,0.42914
-6.0547e+05,NaN,NaN,0.43075
-5.8594e+05,NaN,NaN,0.43218
-5.6641e+05,NaN,NaN,0.43344
-5.4688e+05,NaN,NaN,0.43455
-5.2734e+05,NaN,NaN,0.43553
-5.0781e+05,NaN,NaN,0.4364
-4.8828e+05,NaN,NaN,0.43717
-4.6875e+05,NaN,NaN,0.43785
-4.4922e+05,NaN,NaN,0.43845
-4.2969e+05,NaN,NaN,0.43897
-4.1016e+05,NaN,NaN,0.43944
-3.9063e+05,NaN,NaN,0.43985
-3.7109e+05,NaN,NaN,0.44021
-3.5156e+05,NaN,NaN,0.44053
-3.3203e+05,NaN,NaN,0.44081
-3.125e+05,NaN,NaN,0.44106
-2.9297e+05,NaN,NaN,0.44128
-2.7344e+05,NaN,NaN,0.44147
-2.5391e+05,NaN,NaN,0.44164
-2.3438e+05,NaN,NaN,0.44178
-2.1484e+05,NaN,NaN,0.44191
-1.9531e+05,NaN,NaN,0.44202
-1.7578e+05,NaN,NaN,0.44212
-1.5625e+05,NaN,NaN,0.4422
-1.3672e+05,NaN,NaN,0.44227
-1.1719e+05,NaN,NaN,0.44233
-97656,NaN,NaN,0.44237
-78125,NaN,NaN,0.44241
-58594,NaN,NaN,0.44244
-39063,NaN,NaN,0.44246
-19531,NaN,NaN,0.44247
0,0.0050003,NaN,0.44248
19531,0.025001,976.51,0.44247
39063,0.045002,976.51,0.44246
58594,0.085004,488.26,0.44244
78125,0.17501,217,0.44241
97656,0.36002,105.57,0.44237
1.1719e+05,0.70504,56.609,0.44233
1.3672e+05,1.2201,37.923,0.44227
1.5625e+05,1.8801,29.591,0.4422
1.7578e+05,2.6551,25.2,0.44212
1.9531e+05,3.5152,22.71,0.44202
2.1484e+05,4.4402,21.114,0.44191
2.3438e+05,5.4203,19.929,0.44178
2.5391e+05,6.4403,19.147,0.44164
2.7344e+05,7.4904,18.6,0.44147
2.9297e+05,8.5704,18.084,0.44128
3.125e+05,9.6705,17.755,0.44106
3.3203e+05,10.786,17.516,0.44081
3.5156e+05,11.916,17.283,0.44053
3.7109e+05,13.056,17.132,0.44021
3.9063e+05,14.206,16.983,0.43985
4.1016e+05,15.366,16.836,0.43944
4.2969e+05,16.531,16.764,0.43897
4.4922e+05,17.701,16.693,0.43845
4.6875e+05,18.871,16.693,0.43785
4.8828e+05,20.051,16.551,0.43717
5.0781e+05,21.231,16.551,0.4364
5.2734e+05,22.416,16.481,0.43553
5.4688e+05,23.601,16.481,0.43455
5.6641e+05,24.791,16.412,0.43344
5.8594e+05,25.981,16.412,0.43218
6.0547e+05,27.176,16.343,0.43075
6.25e+05,28.366,16.412,0.42914
6.4453e+05,29.561,16.343,0.42733
6.6406e+05,30.757,16.343,0.42527
6.8359e+05,31.952,16.343,0.42296
7.0313e+05,33.147,16.343,0.42034
7.2266e+05,34.347,16.275,0.4174
7.4219e+05,35.547,16.275,0.41408
7.6172e+05,36.742,16.343,0.41034
7.8125e+05,37.942,16.275,0.40614
8.0078e+05,39.142,16.275,0.40142
8.2031e+05,40.342,16.275,0.39612
8.3984e+05,41.537,16.343,0.39019
8.5938e+05,42.737,16.275,0.38355
