.1800000000000000e-2,.3e-2*1[1],.6000000000000000,50.00000000000000,true,10.85184344933743,.5860629461562370,49.99366577807458,.6968526921881512e-2,.6334221925419257e-2,true
.1860000000000000e-2,.3e-2*1[1],.6200000000000000,50.00000000000000,true,19.85308033600628,.5785489180226776,49.98116569639451,.2072554098866119e-1,.1883430360548529e-1,true
.1920000000000000e-2,.3e-2*1[1],.6400000000000000,50.00000000000000,true,26.83060173132002,.5710566732112138,49.96868175313354,.3447166339439309e-1,.3131824686646493e-1,true
.1980000000000000e-2,.3e-2*1[1],.6600000000000000,50.00000000000000,true,33.00388444479619,.5635869524630506,49.95621426490284,.4820652376847470e-1,.4378573509716461e-1,true
.2040000000000000e-2,.3e-2*1[1],.6800000000000000,50.00000000000000,true,38.71376949848166,.5561405250978576,49.94376356064311,.6192973745107120e-1,.5623643935689099e-1,true
.2100000000000000e-2,.3e-2*1[1],.7000000000000000,50.00000000000000,true,44.11253552398700,.5487181900416526,49.93132998206078,.7564090497917368e-1,.6867001793921501e-1,true
.2160000000000000e-2,.3e-2*1[1],.7200000000000000,50.00000000000000,true,49.28359920828324,.5413207768678044,49.91891388406901,.8933961156609780e-1,.8108611593098568e-1,true
.2220000000000000e-2,.3e-2*1[1],.7400000000000000,50.00000000000000,true,54.27843472044343,.5339491468473525,49.90651563523168,.1030254265763238,.9348436476832210e-1,true
.2280000000000000e-2,.3e-2*1[1],.7600000000000000,50.00000000000000,true,59.13141805545305,.5266041940041701,49.89413561820839,.1166979029979150,.1058643817916090,true
.2340000000000000e-2,.3e-2*1[1],.7800000000000000,50.00000000000000,true,63.86684257322528,.5192868461697476,49.88177423019815,.1303565769151262,.1182257698018506,true
.2400000000000000e-2,.3e-2*1[1],.8000000000000000,50.00000000000000,true,68.50262313691579,.5119980660315483,49.86943188337890,.1440009669842259,.1305681166211008,true
.2460000000000000e-2,.3e-2*1[1],.8200000000000000,50.00000000000000,true,73.05241762711280,.5047388521679796,49.85710900533991,.1576305739160102,.1428909946600875,true
.2520000000000000e-2,.3e-2*1[1],.8400000000000000,50.00000000000000,true,77.52692042180660,.4975102400620268,49.84480603950341,.1712448799689866,.1551939604965851,true
.2580000000000000e-2,.3e-2*1[1],.8600000000000000,50.00000000000000,true,81.93469119174604,.4903133030845118,49.83252344553144,.1848433484577441,.1674765544685649,true
.2640000000000000e-2,.3e-2*1[1],.8800000000000000,50.00000000000000,true,86.28270788627741,.4831491534367638,49.82026169971333,.1984254232816181,.1797383002866655,true
.2700000000000000e-2,.3e-2*1[1],.9000000000000000,50.00000000000000,true,90.57674832137432,.4760189430412253,49.80802129532892,.2119905284793874,.1919787046710792,true
.2760000000000000e-2,.3e-2*1[1],.9200000000000000,50.00000000000000,true,94.82166108923101,.4689238643671607,49.79580274298146,.2255380678164197,.2041972570185383,true
.2820000000000000e-2,.3e-2*1[1],.9400000000000000,50.00000000000000,true,99.02156263321432,.4618651511772027,49.78360657089429,.2390674244113986,.2163934291057105,true
.2880000000000000e-2,.3e-2*1[1],.9600000000000000,50.00000000000000,true,103.1799836687707,.4548440791789557,49.77143332516403,.2525779604105221,.2285666748359677,true
.2940000000000000e-2,.3e-2*1[1],.9800000000000000,50.00000000000000,true,107.2999799972329,.4478619665643035,49.75928356996283,.2660690167178482,.2407164300371744,true
.3e-2,.3e-2*1[1],1.,50.00000000000000,true,111.3842177494053,.4409201744174447,49.74715788768116,.2795399127912776,.2528421123188420,true
