0,0,1,50,1,10.89068968,2.87E-02,49.20348837,0.485643389,0.796511628,1
0,2.00E-02,1,50,1,10.85833517,7.83E-02,49.24356622,0.460832045,0.756433777,1
0,4.00E-02,1,50,1,10.82596051,0.103672655,49.26405468,0.448163672,0.735945322,1
0,6.00E-02,1,50,1,10.7935656,0.123256697,49.27990292,0.438371652,0.720097081,1
0,8.00E-02,1,50,1,10.76115031,0.139813277,49.29330917,0.430093361,0.706690834,1
0,0.1,1,50,1,10.72871453,0.154420991,49.30514343,0.422789505,0.694856572,1
0,0.12,1,50,1,10.69625813,0.167638553,49.31585637,0.416180723,0.684143626,1
0,0.14,1,50,1,10.66378099,0.179799841,49.32571731,0.41010008,0.674282687,1
0,0.16,1,50,1,10.63128299,0.191123255,49.33490241,0.404438372,0.665097588,1
0,0.18,1,50,1,10.59876399,0.201760932,49.34353438,0.399119534,0.656465615,1
0,0.2,1,50,1,10.56622388,0.211823878,49.35170277,0.394088061,0.648297229,1
0,0.22,1,50,1,10.53366253,0.221396037,49.35947528,0.389301982,0.640524718,1
0,0.24,1,50,1,10.50107981,0.230542713,49.36690459,0.384728644,0.633095408,1
0,0.26,1,50,1,10.46847558,0.239315896,49.37403264,0.380342052,0.625967363,1
0,0.28,1,50,1,10.43584972,0.247757779,49.38089345,0.37612111,0.619106549,1
0,0.3,1,50,1,10.40320208,0.255903164,49.3875151,0.372048418,0.612484895,1
0,0.32,1,50,1,10.37053255,0.263781155,49.39392107,0.368109423,0.606078926,1
0,0.34,1,50,1,10.33784097,0.271416383,49.40013123,0.364291808,0.599868771,1
0,0.36,1,50,1,10.30512722,0.278829919,49.40616256,0.360585041,0.593837438,1
0,0.38,1,50,1,10.27239115,0.286039947,49.41202974,0.356980027,0.587970256,1
0,0.4,1,50,1,10.23963263,0.293062296,49.41774554,0.353468852,0.58225446,1
0,0.42,1,50,1,10.20685151,0.299910843,49.42332115,0.350044578,0.576678854,1
0,0.44,1,50,1,10.17404765,0.306597835,49.42876644,0.346701083,0.571233561,1
0,0.46,1,50,1,10.1412209,0.313134144,49.43409019,0.343432928,0.565909811,1
0,0.48,1,50,1,10.10837112,0.319529475,49.43930022,0.340235262,0.560699776,1
0,0.5,1,50,1,10.07549816,0.325792535,49.44440357,0.337103732,0.555596433,1
0,0.52,1,50,1,10.04260187,0.331931169,49.44940655,0.334034416,0.550593454,1
0,0.54,1,50,1,10.00968209,0.337952476,49.45431489,0.331023762,0.545685112,1
0,0.56,1,50,1,9.976738683,0.343862904,49.45913379,0.328068548,0.540866207,1
0,0.58,1,50,1,9.943771485,0.349668332,49.463868,0.325165834,0.536131996,1
0,0.6,1,50,1,9.910780341,0.355374138,49.46852186,0.322312931,0.531478142,1
0,0.62,1,50,1,9.877765094,0.360985254,49.47309933,0.319507373,0.526900667,1
0,0.64,1,50,1,9.844725583,0.366506219,49.47760409,0.31674689,0.522395908,1
0,0.66,1,50,1,9.811661646,0.371941222,49.48203951,0.314029389,0.517960488,1
0,0.68,1,50,1,9.778573121,0.377294133,49.48640872,0.311352933,0.513591284,1
0,0.7,1,50,1,9.745459841,0.382568546,49.4907146,0.308715727,0.509285398,1
0,0.72,1,50,1,9.71232164,0.387767795,49.49495986,0.306116103,0.505040141,1
0,0.74,1,50,1,9.679158348,0.392894987,49.499147,0.303552507,0.500853005,1
0,0.76,1,50,1,9.645969794,0.39795302,49.50327835,0.30102349,0.496721654,1
0,0.78,1,50,1,9.612755806,0.402944604,49.5073561,0.298527698,0.492643902,1
0,0.8,1,50,1,9.579516208,0.407872274,49.5113823,0.296063863,0.488617703,1
0,0.82,1,50,1,9.546250823,0.412738411,49.51535886,0.293630794,0.484641139,1
0,0.84,1,50,1,9.512959472,0.417545249,49.51928759,0.291227375,0.480712405,1
0,0.86,1,50,1,9.479641974,0.422294892,49.52317019,0.288852554,0.476829807,1
0,0.88,1,50,1,9.446298144,0.42698932,49.52700826,0.28650534,0.472991745,1
0,0.9,1,50,1,9.412927798,0.431630404,49.53080329,0.284184798,0.469196711,1
0,0.92,1,50,1,9.379530748,0.43621991,49.53455672,0.281890045,0.465443281,1
0,0.94,1,50,1,9.346106804,0.44075951,49.53826989,0.279620245,0.461730106,1
0,0.96,1,50,1,9.312655773,0.445250785,49.54194409,0.277374607,0.45805591,1
0,0.98,1,50,1,9.27917746,0.449695238,49.54558052,0.275152381,0.454419481,1
0,1,1,50,1,9.245671669,0.454094293,49.54918033,0.272952854,0.450819672,1
2.00E-02,0,1,50,1,191.3566186,2.87E-02,49.20348837,0.485643389,0.796511628,1
2.00E-02,2.00E-02,1,50,1,190.469102,7.83E-02,49.24356622,0.460832045,0.756433777,1
2.00E-02,4.00E-02,1,50,1,189.580585,0.103672655,49.26405468,0.448163672,0.735945322,1
2.00E-02,6.00E-02,1,50,1,188.6910284,0.123256697,49.27990292,0.438371652,0.720097081,1
2.00E-02,8.00E-02,1,50,1,187.8003909,0.139813277,49.29330917,0.430093361,0.706690834,1
2.00E-02,0.1,1,50,1,186.9086287,0.154420991,49.30514343,0.422789505,0.694856572,1
2.00E-02,0.12,1,50,1,186.0156955,0.167638553,49.31585637,0.416180723,0.684143626,1
2.00E-02,0.14,1,50,1,185.1215421,0.179799841,49.32571731,0.41010008,0.674282687,1
2.00E-02,0.16,1,50,1,184.2261163,0.191123255,49.33490241,0.404438372,0.665097588,1
2.00E-02,0.18,1,50,1,183.3293626,0.201760932,49.34353438,0.399119534,0.656465615,1
2.00E-02,0.2,1,50,1,182.4312219,0.211823878,49.35170277,0.394088061,0.648297229,1
2.00E-02,0.22,1,50,1,181.5316311,0.221396037,49.35947528,0.389301982,0.640524718,1
2.00E-02,0.24,1,50,1,180.6305229,0.230542713,49.36690459,0.384728644,0.633095408,1
2.00E-02,0.26,1,50,1,179.7278253,0.239315896,49.37403264,0.380342052,0.625967363,1
2.00E-02,0.28,1,50,1,178.8234611,0.247757779,49.38089345,0.37612111,0.619106549,1
2.00E-02,0.3,1,50,1,177.9173475,0.255903164,49.3875151,0.372048418,0.612484895,1
2.00E-02,0.32,1,50,1,177.0093953,0.263781155,49.39392107,0.368109423,0.606078926,1
2.00E-02,0.34,1,50,1,176.0995086,0.271416383,49.40013123,0.364291808,0.599868771,1
