x,zetaTime_1e-05,zetaRate_1e-05,zeta
3.2031e+06,NaN,NaN,3.6396e-23
3.2227e+06,NaN,NaN,2.0865e-23
3.2422e+06,NaN,NaN,1.1949e-23
3.2617e+06,NaN,NaN,6.8364e-24
3.2813e+06,NaN,NaN,3.9074e-24
3.3008e+06,NaN,NaN,2.2311e-24
3.3203e+06,NaN,NaN,1.2727e-24
3.3398e+06,NaN,NaN,7.2529e-25
3.3594e+06,NaN,NaN,4.1294e-25
3.3789e+06,NaN,NaN,2.3488e-25
3.3984e+06,NaN,NaN,1.3347e-25
3.418e+06,NaN,NaN,7.5775e-26
3.4375e+06,NaN,NaN,4.2979e-26
3.457e+06,NaN,NaN,2.4355e-26
3.4766e+06,NaN,NaN,1.3789e-26
3.4961e+06,NaN,NaN,7.7995e-27
3.5156e+06,NaN,NaN,4.4077e-27
3.5352e+06,NaN,NaN,2.4887e-27
3.5547e+06,NaN,NaN,1.4039e-27
3.5742e+06,NaN,NaN,7.9129e-28
3.5938e+06,NaN,NaN,4.456e-28
3.6133e+06,NaN,NaN,2.5071e-28
3.6328e+06,NaN,NaN,1.4094e-28
3.6523e+06,NaN,NaN,7.9163e-29
3.6719e+06,NaN,NaN,4.4426e-29
3.6914e+06,NaN,NaN,2.4911e-29
3.7109e+06,NaN,NaN,1.3957e-29
3.7305e+06,NaN,NaN,7.8128e-30
3.75e+06,NaN,NaN,4.3699e-30
3.7695e+06,NaN,NaN,2.4422e-30
3.7891e+06,NaN,NaN,1.3638e-30
3.8086e+06,NaN,NaN,7.6094e-31
3.8281e+06,NaN,NaN,4.2424e-31
3.8477e+06,NaN,NaN,2.3633e-31
3.8672e+06,NaN,NaN,1.3155e-31
3.8867e+06,NaN,NaN,7.3169e-32
3.9063e+06,NaN,NaN,4.0665e-32
3.9258e+06,NaN,NaN,2.2582e-32
3.9453e+06,NaN,NaN,1.2531e-32
3.9648e+06,NaN,NaN,6.9483e-33
3.9844e+06,NaN,NaN,3.8498e-33
4.0039e+06,NaN,NaN,2.1314e-33
4.0234e+06,NaN,NaN,1.1792e-33
4.043e+06,NaN,NaN,6.5188e-34
4.0625e+06,NaN,NaN,3.6011e-34
4.082e+06,NaN,NaN,1.9878e-34
4.1016e+06,NaN,NaN,1.0965e-34
4.1211e+06,NaN,NaN,6.0439e-35
4.1406e+06,NaN,NaN,3.3291e-35
4.1602e+06,NaN,NaN,1.8324e-35
4.1797e+06,NaN,NaN,1.0079e-35
4.1992e+06,NaN,NaN,5.5396e-36
4.2188e+06,NaN,NaN,3.0427e-36
4.2383e+06,NaN,NaN,1.67e-36
4.2578e+06,NaN,NaN,9.16e-37
4.2773e+06,NaN,NaN,5.0208e-37
4.2969e+06,NaN,NaN,2.7501e-37
4.3164e+06,NaN,NaN,1.5053e-37
4.3359e+06,NaN,NaN,8.2342e-38
4.3555e+06,NaN,NaN,4.5011e-38
4.375e+06,NaN,NaN,2.4588e-38
4.3945e+06,NaN,NaN,1.3423e-38
4.4141e+06,NaN,NaN,7.3231e-39
4.4336e+06,NaN,NaN,3.9925e-39
4.4531e+06,NaN,NaN,2.1753e-39
4.4727e+06,NaN,NaN,1.1844e-39
4.4922e+06,NaN,NaN,6.4451e-40
4.5117e+06,NaN,NaN,3.5048e-40
4.5313e+06,NaN,NaN,1.9047e-40
4.5508e+06,NaN,NaN,1.0345e-40
4.5703e+06,NaN,NaN,5.6148e-41
4.5898e+06,NaN,NaN,3.0456e-41
4.6094e+06,NaN,NaN,1.651e-41
4.6289e+06,NaN,NaN,8.9448e-42
4.6484e+06,NaN,NaN,4.843e-42
4.668e+06,NaN,NaN,2.6206e-42
4.6875e+06,NaN,NaN,1.4172e-42
4.707e+06,NaN,NaN,7.6591e-43
4.7266e+06,NaN,NaN,4.137e-43
4.7461e+06,NaN,NaN,2.2332e-43
