x,lambdaTime_1e-05,lambdaRate_1e-05,lambda
1.6992e+06,18.021,89.794,0.44303
1.7188e+06,18.238,89.794,0.44303
1.7383e+06,18.456,89.794,0.44303
1.7578e+06,18.673,89.794,0.44303
1.7773e+06,18.891,89.794,0.44303
1.7969e+06,19.108,89.794,0.44303
1.8164e+06,19.326,89.794,0.44303
1.8359e+06,19.541,90.838,0.44303
1.8555e+06,19.758,89.794,0.44303
1.875e+06,19.976,89.794,0.44303
1.8945e+06,20.194,89.794,0.44303
1.9141e+06,20.411,89.794,0.44303
1.9336e+06,20.629,89.794,0.44303
1.9531e+06,20.844,90.838,0.44303
1.9727e+06,21.061,89.794,0.44303
1.9922e+06,21.279,89.794,0.44303
2.0117e+06,21.496,89.794,0.44303
2.0313e+06,21.711,90.838,0.44303
2.0508e+06,21.929,89.794,0.44303
2.0703e+06,22.146,89.794,0.44303
2.0898e+06,22.364,89.794,0.44303
2.1094e+06,22.579,90.838,0.44303
2.1289e+06,22.796,89.794,0.44303
2.1484e+06,23.014,89.794,0.44303
2.168e+06,23.229,90.838,0.44303
2.1875e+06,23.446,89.794,0.44303
2.207e+06,23.664,89.794,0.44303
2.2266e+06,23.879,90.838,0.44303
2.2461e+06,24.096,89.794,0.44303
2.2656e+06,24.314,89.794,0.44303
2.2852e+06,24.529,90.838,0.44303
2.3047e+06,24.746,89.794,0.44303
2.3242e+06,24.961,90.838,0.44303
2.3438e+06,25.179,89.794,0.44303
2.3633e+06,25.394,90.838,0.44303
2.3828e+06,25.611,89.794,0.44303
2.4023e+06,25.829,89.794,0.44303
2.4219e+06,26.044,90.838,0.44303
2.4414e+06,26.261,89.794,0.44303
2.4609e+06,26.476,90.838,0.44303
2.4805e+06,26.694,89.794,0.44303
2.5e+06,26.909,90.838,0.44303
2.5195e+06,27.126,89.794,0.44303
2.5391e+06,27.341,90.838,0.44303
2.5586e+06,27.559,89.794,0.44303
2.5781e+06,27.774,90.838,0.44303
2.5977e+06,27.991,89.794,0.44303
2.6172e+06,28.206,90.838,0.44303
2.6367e+06,28.424,89.794,0.44303
2.6563e+06,28.639,90.838,0.44303
2.6758e+06,28.854,90.838,0.44303
2.6953e+06,29.071,89.794,0.44303
2.7148e+06,29.286,90.838,0.44303
2.7344e+06,29.504,89.794,0.44303
2.7539e+06,29.719,90.838,0.44303
2.7734e+06,29.936,89.794,0.44303
2.793e+06,30.152,90.838,0.44303
2.8125e+06,30.367,90.838,0.44303
2.832e+06,30.584,89.794,0.44303
2.8516e+06,30.799,90.838,0.44303
2.8711e+06,31.014,90.838,0.44303
2.8906e+06,31.232,89.794,0.44303
2.9102e+06,31.447,90.838,0.44303
2.9297e+06,31.664,89.794,0.44303
2.9492e+06,31.879,90.838,0.44303
2.9688e+06,32.094,90.838,0.44303
2.9883e+06,32.312,89.794,0.44303
3.0078e+06,32.527,90.838,0.44303
3.0273e+06,32.742,90.838,0.44303
3.0469e+06,32.959,89.794,0.44303
3.0664e+06,33.174,90.838,0.44303
3.0859e+06,33.389,90.838,0.44303
3.1055e+06,33.607,89.794,0.44303
3.125e+06,33.822,90.838,0.44303
3.1445e+06,34.037,90.838,0.44303
3.1641e+06,34.252,90.838,0.44303
3.1836e+06,34.469,89.794,0.44303
3.2031e+06,34.684,90.838,0.44303
3.2227e+06,34.899,90.838,0.44303
3.2422e+06,35.117,89.794,0.44303
3.2617e+06,35.332,90.838,0.44303
3.2813e+06,35.547,90.838,0.44303
3.3008e+06,35.762,90.838,0.44303
3.3203e+06,35.979,89.794,0.44303
3.3398e+06,36.194,90.838,0.44303
3.3594e+06,36.409,90.838,0.44303
3.3789e+06,36.624,90.838,0.44303
3.3984e+06,36.839,90.838,0.44302
3.418e+06,37.057,89.794,0.44302
3.4375e+06,37.272,90.838,0.44302
3.457e+06,37.487,90.838,0.44302
3.4766e+06,37.702,90.838,0.44302
3.4961e+06,37.919,89.794,0.44302
3.5156e+06,38.134,90.838,0.44302
3.5352e+06,38.349,90.838,0.44302
3.5547e+06,38.564,90.838,0.44302
3.5742e+06,38.779,90.838,0.44302
3.5938e+06,38.997,89.794,0.44302
3.6133e+06,39.212,90.838,0.44302
3.6328e+06,39.427,90.838,0.44302
3.6523e+06,39.642,90.838,0.44302
3.6719e+06,39.857,90.838,0.44303
3.6914e+06,40.072,90.838,0.44303
3.7109e+06,40.29,89.794,0.44304
3.7305e+06,40.505,90.838,0.44305
3.75e+06,40.72,90.838,0.44307
3.7695e+06,40.935,90.838,0.44309
3.7891e+06,41.15,90.838,0.44313
3.8086e+06,41.365,90.838,0.44318
3.8281e+06,41.58,90.838,0.44325
3.8477e+06,41.797,89.794,0.44334
3.8672e+06,42.012,90.838,0.44348
3.8867e+06,42.227,90.838,0.44366
3.9063e+06,42.442,90.838,0.44391
3.9258e+06,42.657,90.838,0.44424
3.9453e+06,42.872,90.838,0.44469
3.9648e+06,43.087,90.838,0.44529
3.9844e+06,43.302,90.838,0.44608
4.0039e+06,43.52,89.794,0.44713
4.0234e+06,43.735,90.838,0.44852
4.043e+06,43.95,90.838,0.45033
4.0625e+06,44.165,90.838,0.45268
4.082e+06,44.38,90.838,0.45572
4.1016e+06,44.595,90.838,0.45956
4.1211e+06,44.81,90.838,0.46429
4.1406e+06,45.025,90.838,0.46982
4.1602e+06,45.24,90.838,0.47566
4.1797e+06,45.455,90.838,0.48039
4.1992e+06,45.67,90.838,0.48087
4.2188e+06,45.887,89.794,0.47128
4.2383e+06,46.102,90.838,0.44307
4.2578e+06,46.317,90.838,0.38847
4.2773e+06,46.532,90.838,0.30863
4.2969e+06,46.747,90.838,0.21873
4.3164e+06,46.962,90.838,0.13916
4.3359e+06,47.177,90.838,0.081317
4.3555e+06,47.392,90.838,0.044805
4.375e+06,47.607,90.838,0.023771
4.3945e+06,47.822,90.838,0.012313
4.4141e+06,48.037,90.838,0.0062788
4.4336e+06,48.252,90.838,0.0031677
4.4531e+06,48.467,90.838,0.0015856
4.4727e+06,48.682,90.838,0.00078882
4.4922e+06,48.897,90.838,0.00039045
4.5117e+06,49.112,90.838,0.00019243
4.5313e+06,49.327,90.838,9.4486e-05
4.5508e+06,49.542,90.838,4.6238e-05
4.5703e+06,49.757,90.838,2.2559e-05
4.5898e+06,49.972,90.838,1.0976e-05
4.6094e+06,NaN,NaN,5.3273e-06
4.6289e+06,NaN,NaN,2.5796e-06
4.6484e+06,NaN,NaN,1.2464e-06
4.668e+06,NaN,NaN,6.0107e-07
4.6875e+06,NaN,NaN,2.8932e-07
4.707e+06,NaN,NaN,1.3902e-07
4.7266e+06,NaN,NaN,6.6693e-08
4.7461e+06,NaN,NaN,3.1946e-08
4.7656e+06,NaN,NaN,1.528e-08
4.7852e+06,NaN,NaN,7.2984e-09
4.8047e+06,NaN,NaN,3.4815e-09
4.8242e+06,NaN,NaN,1.6588e-09
4.8438e+06,NaN,NaN,7.8938e-10
4.8633e+06,NaN,NaN,3.7523e-10
4.8828e+06,NaN,NaN,1.7818e-10
4.9023e+06,NaN,NaN,8.4518e-11
4.9219e+06,NaN,NaN,4.0052e-11
4.9414e+06,NaN,NaN,1.8962e-11
4.9609e+06,NaN,NaN,8.9692e-12
4.9805e+06,NaN,NaN,4.2388e-12
5e+06,NaN,NaN,2.0015e-12
5.0195e+06,NaN,NaN,9.4432e-13
5.0391e+06,NaN,NaN,4.4518e-13
5.0586e+06,NaN,NaN,2.0971e-13
5.0781e+06,NaN,NaN,9.8716e-14
5.0977e+06,NaN,NaN,4.6434e-14
5.1172e+06,NaN,NaN,2.1826e-14
5.1367e+06,NaN,NaN,1.0252e-14
5.1563e+06,NaN,NaN,4.8127e-15
5.1758e+06,NaN,NaN,2.2577e-15
5.1953e+06,NaN,NaN,1.0585e-15
5.2148e+06,NaN,NaN,4.9594e-16
5.2344e+06,NaN,NaN,2.3223e-16
5.2539e+06,NaN,NaN,1.0868e-16
5.2734e+06,NaN,NaN,5.083e-17
5.293e+06,NaN,NaN,2.3761e-17
5.3125e+06,NaN,NaN,1.1101e-17
5.332e+06,NaN,NaN,5.1837e-18
5.3516e+06,NaN,NaN,2.4193e-18
5.3711e+06,NaN,NaN,1.1285e-18
5.3906e+06,NaN,NaN,5.2616e-19
5.4102e+06,NaN,NaN,2.4519e-19
5.4297e+06,NaN,NaN,1.1421e-19
5.4492e+06,NaN,NaN,5.317e-20
5.4688e+06,NaN,NaN,2.4742e-20
5.4883e+06,NaN,NaN,1.1508e-20
5.5078e+06,NaN,NaN,5.3505e-21
5.5273e+06,NaN,NaN,2.4865e-21
5.5469e+06,NaN,NaN,1.155e-21
5.5664e+06,NaN,NaN,5.3628e-22
5.5859e+06,NaN,NaN,2.489e-22
5.6055e+06,NaN,NaN,1.1547e-22
5.625e+06,NaN,NaN,5.3548e-23
5.6445e+06,NaN,NaN,2.4822e-23
5.6641e+06,NaN,NaN,1.1502e-23
5.6836e+06,NaN,NaN,5.3274e-24
5.7031e+06,NaN,NaN,2.4666e-24
5.7227e+06,NaN,NaN,1.1416e-24
5.7422e+06,NaN,NaN,5.2818e-25
5.7617e+06,NaN,NaN,2.4428e-25
5.7813e+06,NaN,NaN,1.1293e-25
5.8008e+06,NaN,NaN,5.2192e-26
5.8203e+06,NaN,NaN,2.4112e-26
5.8398e+06,NaN,NaN,1.1135e-26
5.8594e+06,NaN,NaN,5.1408e-27
5.8789e+06,NaN,NaN,2.3725e-27
5.8984e+06,NaN,NaN,1.0945e-27
5.918e+06,NaN,NaN,5.0479e-28
5.9375e+06,NaN,NaN,2.3273e-28
5.957e+06,NaN,NaN,1.0726e-28
5.9766e+06,NaN,NaN,4.9419e-29
5.9961e+06,NaN,NaN,2.2762e-29
6.0156e+06,NaN,NaN,1.0481e-29
6.0352e+06,NaN,NaN,4.8242e-30
6.0547e+06,NaN,NaN,2.2199e-30
6.0742e+06,NaN,NaN,1.0212e-30
6.0938e+06,NaN,NaN,4.6961e-31
6.1133e+06,NaN,NaN,2.159e-31
6.1328e+06,NaN,NaN,9.9225e-32
6.1523e+06,NaN,NaN,4.559e-32
6.1719e+06,NaN,NaN,2.0941e-32
6.1914e+06,NaN,NaN,9.6158e-33
6.2109e+06,NaN,NaN,4.4142e-33
6.2305e+06,NaN,NaN,2.0258e-33
6.25e+06,NaN,NaN,9.2944e-34
6.2695e+06,NaN,NaN,4.2631e-34
6.2891e+06,NaN,NaN,1.9548e-34
6.3086e+06,NaN,NaN,8.9612e-35
6.3281e+06,NaN,NaN,4.1068e-35
6.3477e+06,NaN,NaN,1.8816e-35
6.3672e+06,NaN,NaN,8.6187e-36
6.3867e+06,NaN,NaN,3.9467e-36
6.4063e+06,NaN,NaN,1.8068e-36
6.4258e+06,NaN,NaN,8.2695e-37
6.4453e+06,NaN,NaN,3.7838e-37
6.4648e+06,NaN,NaN,1.7309e-37
6.4844e+06,NaN,NaN,7.9159e-38
6.5039e+06,NaN,NaN,3.6193e-38
6.5234e+06,NaN,NaN,1.6544e-38
6.543e+06,NaN,NaN,7.5602e-39
6.5625e+06,NaN,NaN,3.454e-39
6.582e+06,NaN,NaN,1.5777e-39
6.6016e+06,NaN,NaN,7.2043e-40
6.6211e+06,NaN,NaN,3.289e-40
6.6406e+06,NaN,NaN,1.5012e-40
6.6602e+06,NaN,NaN,6.8503e-41
6.6797e+06,NaN,NaN,3.1252e-41
6.6992e+06,NaN,NaN,1.4254e-41
6.7188e+06,NaN,NaN,6.4997e-42
6.7383e+06,NaN,NaN,2.9632e-42
6.7578e+06,NaN,NaN,1.3506e-42
6.7773e+06,NaN,NaN,6.1543e-43
6.7969e+06,NaN,NaN,2.8037e-43
6.8164e+06,NaN,NaN,1.277e-43
6.8359e+06,NaN,NaN,5.8152e-44
6.8555e+06,NaN,NaN,2.6475e-44
6.875e+06,NaN,NaN,1.2051e-44
6.8945e+06,NaN,NaN,5.4838e-45
6.9141e+06,NaN,NaN,2.495e-45
6.9336e+06,NaN,NaN,1.1349e-45
6.9531e+06,NaN,NaN,5.1612e-46
6.9727e+06,NaN,NaN,2.3467e-46
6.9922e+06,NaN,NaN,1.0667e-46
7.0117e+06,NaN,NaN,4.8481e-47
7.0313e+06,NaN,NaN,2.2029e-47
7.0508e+06,NaN,NaN,1.0008e-47
7.0703e+06,NaN,NaN,4.5455e-48
7.0898e+06,NaN,NaN,2.0641e-48
7.1094e+06,NaN,NaN,9.3712e-49
7.1289e+06,NaN,NaN,4.2537e-49
7.1484e+06,NaN,NaN,1.9305e-49
7.168e+06,NaN,NaN,8.7591e-50
7.1875e+06,NaN,NaN,3.9735e-50
7.207e+06,NaN,NaN,1.8022e-50
7.2266e+06,NaN,NaN,8.1722e-51
7.2461e+06,NaN,NaN,3.705e-51
7.2656e+06,NaN,NaN,1.6794e-51
7.2852e+06,NaN,NaN,7.611e-52
7.3047e+06,NaN,NaN,3.4486e-52
7.3242e+06,NaN,NaN,1.5623e-52
7.3438e+06,NaN,NaN,7.076e-53
7.3633e+06,NaN,NaN,3.2043e-53
7.3828e+06,NaN,NaN,1.4508e-53
7.4023e+06,NaN,NaN,6.5674e-54
7.4219e+06,NaN,NaN,2.9723e-54
7.4414e+06,NaN,NaN,1.345e-54
7.4609e+06,NaN,NaN,6.085e-55
7.4805e+06,NaN,NaN,2.7524e-55
7.5e+06,NaN,NaN,1.2448e-55
7.5195e+06,NaN,NaN,5.6286e-56
7.5391e+06,NaN,NaN,2.5446e-56
7.5586e+06,NaN,NaN,1.1502e-56
7.5781e+06,NaN,NaN,5.198e-57
7.5977e+06,NaN,NaN,2.3487e-57
7.6172e+06,NaN,NaN,1.061e-57
7.6367e+06,NaN,NaN,4.7925e-58
7.6563e+06,NaN,NaN,2.1643e-58
7.6758e+06,NaN,NaN,9.7724e-59
7.6953e+06,NaN,NaN,4.4117e-59
7.7148e+06,NaN,NaN,1.9913e-59
7.7344e+06,NaN,NaN,8.9865e-60
7.7539e+06,NaN,NaN,4.0548e-60
7.7734e+06,NaN,NaN,1.8293e-60
7.793e+06,NaN,NaN,8.251e-61
7.8125e+06,NaN,NaN,3.721e-61
7.832e+06,NaN,NaN,1.6778e-61
7.8516e+06,NaN,NaN,7.564e-62
7.8711e+06,NaN,NaN,3.4095e-62
7.8906e+06,NaN,NaN,1.5366e-62
7.9102e+06,NaN,NaN,6.9239e-63
7.9297e+06,NaN,NaN,3.1194e-63
7.9492e+06,NaN,NaN,1.4051e-63
7.9688e+06,NaN,NaN,6.3285e-64
7.9883e+06,NaN,NaN,2.8498e-64
8.0078e+06,NaN,NaN,1.2831e-64
8.0273e+06,NaN,NaN,5.7758e-65
8.0469e+06,NaN,NaN,2.5996e-65
8.0664e+06,NaN,NaN,1.1699e-65
8.0859e+06,NaN,NaN,5.2638e-66
8.1055e+06,NaN,NaN,2.3681e-66
8.125e+06,NaN,NaN,1.0652e-66
8.1445e+06,NaN,NaN,4.7904e-67
8.1641e+06,NaN,NaN,2.154e-67
8.1836e+06,NaN,NaN,9.6844e-68
8.2031e+06,NaN,NaN,4.3534e-68
8.2227e+06,NaN,NaN,1.9566e-68
8.2422e+06,NaN,NaN,8.7928e-69
8.2617e+06,NaN,NaN,3.9507e-69
8.2813e+06,NaN,NaN,1.7749e-69
8.3008e+06,NaN,NaN,7.9723e-70
8.3203e+06,NaN,NaN,3.5804e-70
8.3398e+06,NaN,NaN,1.6078e-70
8.3594e+06,NaN,NaN,7.2185e-71
8.3789e+06,NaN,NaN,3.2405e-71
8.3984e+06,NaN,NaN,1.4545e-71
8.418e+06,NaN,NaN,6.5272e-72
8.4375e+06,NaN,NaN,2.9288e-72
8.457e+06,NaN,NaN,1.314e-72
8.4766e+06,NaN,NaN,5.8944e-73
8.4961e+06,NaN,NaN,2.6437e-73
8.5156e+06,NaN,NaN,1.1856e-73
8.5352e+06,NaN,NaN,5.3159e-74
8.5547e+06,NaN,NaN,2.3832e-74
8.5742e+06,NaN,NaN,1.0683e-74
8.5938e+06,NaN,NaN,4.788e-75
8.6133e+06,NaN,NaN,2.1456e-75
8.6328e+06,NaN,NaN,9.6138e-76
8.6523e+06,NaN,NaN,4.307e-76
8.6719e+06,NaN,NaN,1.9293e-76
8.6914e+06,NaN,NaN,8.6407e-77
8.7109e+06,NaN,NaN,3.8694e-77
8.7305e+06,NaN,NaN,1.7325e-77
8.75e+06,NaN,NaN,7.7564e-78
8.7695e+06,NaN,NaN,3.472e-78
8.7891e+06,NaN,NaN,1.5539e-78
8.8086e+06,NaN,NaN,6.954e-79
8.8281e+06,NaN,NaN,3.1115e-79
8.8477e+06,NaN,NaN,1.3921e-79
8.8672e+06,NaN,NaN,6.227e-80
8.8867e+06,NaN,NaN,2.7851e-80
8.9063e+06,NaN,NaN,1.2455e-80
8.9258e+06,NaN,NaN,5.5692e-81
8.9453e+06,NaN,NaN,2.4899e-81
8.9648e+06,NaN,NaN,1.1131e-81
8.9844e+06,NaN,NaN,4.975e-82
9.0039e+06,NaN,NaN,2.2234e-82
9.0234e+06,NaN,NaN,9.9351e-83
9.043e+06,NaN,NaN,4.4389e-83
9.0625e+06,NaN,NaN,1.983e-83
9.082e+06,NaN,NaN,8.8576e-84
9.1016e+06,NaN,NaN,3.956e-84
9.1211e+06,NaN,NaN,1.7666e-84
9.1406e+06,NaN,NaN,7.8879e-85
9.1602e+06,NaN,NaN,3.5215e-85
9.1797e+06,NaN,NaN,1.572e-85
9.1992e+06,NaN,NaN,7.0162e-86
9.2188e+06,NaN,NaN,3.1312e-86
9.2383e+06,NaN,NaN,1.3972e-86
9.2578e+06,NaN,NaN,6.2338e-87
9.2773e+06,NaN,NaN,2.7809e-87
9.2969e+06,NaN,NaN,1.2405e-87
9.3164e+06,NaN,NaN,5.5324e-88
9.3359e+06,NaN,NaN,2.4671e-88
9.3555e+06,NaN,NaN,1.1001e-88
9.375e+06,NaN,NaN,4.9045e-89
9.3945e+06,NaN,NaN,2.1863e-89
9.4141e+06,NaN,NaN,9.7449e-90
9.4336e+06,NaN,NaN,4.343e-90
9.4531e+06,NaN,NaN,1.9353e-90
9.4727e+06,NaN,NaN,8.6231e-91
9.4922e+06,NaN,NaN,3.8417e-91
9.5117e+06,NaN,NaN,1.7113e-91
9.5313e+06,NaN,NaN,7.6222e-92
9.5508e+06,NaN,NaN,3.3945e-92
9.5703e+06,NaN,NaN,1.5116e-92
9.5898e+06,NaN,NaN,6.7303e-93
9.6094e+06,NaN,NaN,2.9963e-93
9.6289e+06,NaN,NaN,1.3338e-93
9.6484e+06,NaN,NaN,5.9364e-94
9.668e+06,NaN,NaN,2.6419e-94
9.6875e+06,NaN,NaN,1.1756e-94
9.707e+06,NaN,NaN,5.2307e-95
9.7266e+06,NaN,NaN,2.3271e-95
9.7461e+06,NaN,NaN,1.0351e-95
9.7656e+06,NaN,NaN,4.6042e-96
9.7852e+06,NaN,NaN,2.0477e-96
9.8047e+06,NaN,NaN,9.106e-97
9.8242e+06,NaN,NaN,4.0494e-97
9.8438e+06,NaN,NaN,1.8009e-97
9.8633e+06,NaN,NaN,8.0127e-98
9.8828e+06,NaN,NaN,3.5695e-98
9.9023e+06,NaN,NaN,1.5954e-98
9.9219e+06,NaN,NaN,7.1913e-99
9.9414e+06,NaN,NaN,3.3115e-99
9.9609e+06,NaN,NaN,1.6097e-99
9.9805e+06,NaN,NaN,9.0214e-100
